                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.8491,                 6.1185,                 3.3322,                      0,                      0,                      0,                      0,                      0,                 581.02,                      0,                  1e-05,                  1e-05,                  1e-05
                      2,                 3.5888,                 4.9268,                 3.0995,                      0,                      0,                      0,                      0,                      0,                 554.94,                      0,                  1e-05,                  1e-05,                  1e-05
