                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2819,                 4.4636,                 2.8526,                      0,                      0,                      0,                      0,                      0,                 12.667,                      0,                 0.0001,                 0.0001,                 0.0001
                      2,                 3.2175,                  6.008,                 2.8213,                      0,                      0,                      0,                      0,                      0,                   11.7,                      0,                 0.0001,                 0.0001,                 0.0001
